time_s,mean_C,loss_per_initial_dry_mass,steps,iterations,rejections,min_dt,max_dt,max_scaled_residual,damped_iterations,water_balance_residual
2.082000000000000000e+03,2.246648277274387429e+00,1.261079730685640160e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.761434425929603865e-05,0.000000000000000000e+00,-8.371081605673680315e-13
2.083000000000000000e+03,2.246522179663837271e+00,1.260976105512990892e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.690999280637868327e-05,0.000000000000000000e+00,-8.357758929378178436e-13
2.084000000000000000e+03,2.246396092412048517e+00,1.260872517873747370e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.724231086115488376e-05,0.000000000000000000e+00,-8.371081605673680315e-13
2.085000000000000000e+03,2.246270015515273499e+00,1.260768967772524772e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.749437255408096441e-05,0.000000000000000000e+00,-8.348877145181177184e-13
2.086000000000000000e+03,2.246143948969754334e+00,1.260665455213479114e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.693979685517726973e-05,0.000000000000000000e+00,-8.326672684688674053e-13
2.087000000000000000e+03,2.246017892771732694e+00,1.260561980200315929e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.734585843782663229e-05,0.000000000000000000e+00,-8.344436253082676558e-13
2.088000000000000000e+03,2.245891846917457801e+00,1.260458542736292431e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.713884006011204993e-05,0.000000000000000000e+00,-8.357758929378178436e-13
2.089000000000000000e+03,2.245765811403173551e+00,1.260355142824238659e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.702798006624240703e-05,0.000000000000000000e+00,-8.375522497772180941e-13
2.090000000000000000e+03,2.245639786225127832e+00,1.260251780466558832e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.692420382115690511e-05,0.000000000000000000e+00,-8.366640713575179689e-13
2.091000000000000000e+03,2.245513771379563206e+00,1.260148455665242460e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.700757977228620853e-05,0.000000000000000000e+00,-8.348877145181177184e-13
2.092000000000000000e+03,2.245387766862719570e+00,1.260045168421876274e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.664951728861574682e-05,0.000000000000000000e+00,-8.362199821476679062e-13
2.093000000000000000e+03,2.245261772670847034e+00,1.259941918737648558e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.712716733244020533e-05,0.000000000000000000e+00,-8.348877145181177184e-13
2.094000000000000000e+03,2.245135788800187271e+00,1.259838706613361080e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.715566289490570628e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.095000000000000000e+03,2.245009815246982843e+00,1.259735532049437493e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.707678915631519935e-05,0.000000000000000000e+00,-8.326672684688674053e-13
2.096000000000000000e+03,2.244883852007479419e+00,1.259632395045927940e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.729079059320063561e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.097000000000000000e+03,2.244757899077916452e+00,1.259529295602523154e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.733193072670317361e-05,0.000000000000000000e+00,-8.344436253082676558e-13
2.098000000000000000e+03,2.244631956454544497e+00,1.259426233718555536e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.725211861892558503e-05,0.000000000000000000e+00,-8.344436253082676558e-13
2.099000000000000000e+03,2.244506024133606559e+00,1.259323209393012984e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.706688742079286151e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.100000000000000000e+03,2.244380102111344311e+00,1.259220222624544581e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.737478500012148557e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.101000000000000000e+03,2.244254190437104501e+00,1.259116742395242732e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.728364427647732942e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.102000000000000000e+03,2.244128289158380696e+00,1.259012787209048761e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.704701264463047132e-05,0.000000000000000000e+00,-8.362199821476679062e-13
2.103000000000000000e+03,2.244002398269755005e+00,1.258908886274301875e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.744281840628825479e-05,0.000000000000000000e+00,-8.344436253082676558e-13
2.104000000000000000e+03,2.243876517765938328e+00,1.258805038191010569e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.676046565711403956e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.105000000000000000e+03,2.243750647641715723e+00,1.258701242242165111e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.725537696552844371e-05,0.000000000000000000e+00,-8.304468224196170922e-13
2.106000000000000000e+03,2.243624787891917549e+00,1.258597497947216742e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.725531633650193537e-05,0.000000000000000000e+00,-8.335554468885675306e-13
2.107000000000000000e+03,2.243498938511424345e+00,1.258493804945973985e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.705580411815208830e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.108000000000000000e+03,2.243373099495126421e+00,1.258390162950435065e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.685731591637676965e-05,0.000000000000000000e+00,-8.353318037279677810e-13
2.109000000000000000e+03,2.243247270837954055e+00,1.258286571720342137e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.697154130104836119e-05,0.000000000000000000e+00,-8.357758929378178436e-13
2.110000000000000000e+03,2.243121452534852178e+00,1.258183031049166071e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.690049434232800189e-05,0.000000000000000000e+00,-8.326672684688674053e-13
2.111000000000000000e+03,2.242995644580776826e+00,1.258079540755367243e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.751076928156166328e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.112000000000000000e+03,2.242869846970709791e+00,1.257976100676602910e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.698332951830485417e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.113000000000000000e+03,2.242744059699643078e+00,1.257872710665705368e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.717573707898191593e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.114000000000000000e+03,2.242618282762583348e+00,1.257769370587771406e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.734858273420225924e-05,0.000000000000000000e+00,-8.326672684688674053e-13
2.115000000000000000e+03,2.242492516154551474e+00,1.257666080318017485e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.714144896965156737e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.116000000000000000e+03,2.242366759870580761e+00,1.257562839740114676e-04,1.920000000000000000e+02,5.760000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.710831382788508551e-05,0.000000000000000000e+00,-8.295586439999169670e-13
2.117000000000000000e+03,2.242241013905699631e+00,1.257459648744937758e-04,1.920000000000000000e+02,4.160000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.725137001008870803e-05,0.000000000000000000e+00,-8.362199821476679062e-13
2.118000000000000000e+03,2.242115278254978694e+00,1.257356507229485628e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.737469119908785067e-05,0.000000000000000000e+00,-8.344436253082676558e-13
2.119000000000000000e+03,2.241989552913467243e+00,1.257253415096131301e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.705303393198554526e-05,0.000000000000000000e+00,-8.362199821476679062e-13
2.120000000000000000e+03,2.241863837876244325e+00,1.257150372251918536e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.731576736347059008e-05,0.000000000000000000e+00,-8.339995360984175932e-13
2.121000000000000000e+03,2.241738133138385436e+00,1.257047378608009704e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.725095124158807140e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.122000000000000000e+03,2.241612438694976284e+00,1.256944434079220938e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.699133003121269298e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.123000000000000000e+03,2.241486754541117232e+00,1.256841538583633715e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.715289729131477115e-05,0.000000000000000000e+00,-8.339995360984175932e-13
2.124000000000000000e+03,2.241361080671913530e+00,1.256738692042262825e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.688715828959369181e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.125000000000000000e+03,2.241235417082475756e+00,1.256635894378767152e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.722898944686808147e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.126000000000000000e+03,2.241109763767923813e+00,1.256533145519202752e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.753654612627811435e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.127000000000000000e+03,2.240984120723384709e+00,1.256430445391814687e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.696995278678069225e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.128000000000000000e+03,2.240858487943993005e+00,1.256327793926837800e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.744832457465784377e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.129000000000000000e+03,2.240732865424888587e+00,1.256225191056341403e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.697167652239388877e-05,0.000000000000000000e+00,-8.308909116294671549e-13
2.130000000000000000e+03,2.240607253161218448e+00,1.256122636714076136e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.684128737210798945e-05,0.000000000000000000e+00,-8.295586439999169670e-13
2.131000000000000000e+03,2.240481651148131803e+00,1.256020130835346841e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.698389119582302005e-05,0.000000000000000000e+00,-8.326672684688674053e-13
2.132000000000000000e+03,2.240356059380795628e+00,1.255917673356898184e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.753347380628750838e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.133000000000000000e+03,2.240230477854373348e+00,1.255815264216808124e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.700815421534938382e-05,0.000000000000000000e+00,-8.339995360984175932e-13
2.134000000000000000e+03,2.240104906564039045e+00,1.255712903354395222e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.727348270781976265e-05,0.000000000000000000e+00,-8.326672684688674053e-13
2.135000000000000000e+03,2.239979345504968578e+00,1.255610590710134610e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.710059117252234147e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.136000000000000000e+03,2.239853794672347131e+00,1.255508326225582099e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.704841449818478191e-05,0.000000000000000000e+00,-8.313350008393172175e-13
2.137000000000000000e+03,2.239728254061360779e+00,1.255406109843306144e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.765032029213739524e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.138000000000000000e+03,2.239602723667210249e+00,1.255303941506823878e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.713726649437775893e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.139000000000000000e+03,2.239477203485093604e+00,1.255201821160541751e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.680271656236443658e-05,0.000000000000000000e+00,-8.335554468885675306e-13
2.140000000000000000e+03,2.239351693510220009e+00,1.255099748749705926e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.760521562957275549e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.141000000000000000e+03,2.239226193737796855e+00,1.254997724220355119e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.758719649281683910e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.142000000000000000e+03,2.239100704163046629e+00,1.254895747519270454e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.763652764188040206e-05,0.000000000000000000e+00,-8.313350008393172175e-13
2.143000000000000000e+03,2.238975224781186490e+00,1.254793818593941579e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.726872336788712312e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.144000000000000000e+03,2.238849755587450474e+00,1.254691937392524387e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.697509366609203607e-05,0.000000000000000000e+00,-8.291145547900669044e-13
2.145000000000000000e+03,2.238724296577061068e+00,1.254590103863806858e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.672410540937012050e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.146000000000000000e+03,2.238598847745265630e+00,1.254488317957181147e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.759880323223631185e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.147000000000000000e+03,2.238473409087303967e+00,1.254386579622607256e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.730303528100317272e-05,0.000000000000000000e+00,-8.313350008393172175e-13
2.148000000000000000e+03,2.238347980598419440e+00,1.254284888810588646e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.746924849193277830e-05,0.000000000000000000e+00,-8.344436253082676558e-13
2.149000000000000000e+03,2.238222562273875837e+00,1.254183245472145129e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.689764449142612993e-05,0.000000000000000000e+00,-8.308909116294671549e-13
2.150000000000000000e+03,2.238097154108918740e+00,1.254081649558791726e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.731446966978073904e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.151000000000000000e+03,2.237971756098817711e+00,1.253980101022512917e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.772625144188323719e-05,0.000000000000000000e+00,-8.308909116294671549e-13
2.152000000000000000e+03,2.237846368238834316e+00,1.253878599815741500e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.765728555371323045e-05,0.000000000000000000e+00,-8.326672684688674053e-13
2.153000000000000000e+03,2.237720990524246556e+00,1.253777145891339889e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.731639419076773988e-05,0.000000000000000000e+00,-8.313350008393172175e-13
2.154000000000000000e+03,2.237595622950325325e+00,1.253675739202582222e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.692723688317520746e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.155000000000000000e+03,2.237470265512356615e+00,1.253574379703136204e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.695459779107699570e-05,0.000000000000000000e+00,-8.308909116294671549e-13
2.156000000000000000e+03,2.237344918205618871e+00,1.253473067347045486e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.681459529333256090e-05,0.000000000000000000e+00,-8.339995360984175932e-13
2.157000000000000000e+03,2.237219581025412296e+00,1.253371802088716928e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.737223041065777643e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.158000000000000000e+03,2.237094253967023771e+00,1.253270583882907315e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.712179064585066414e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.159000000000000000e+03,2.236968937025757942e+00,1.253169412684702216e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.735312061854983785e-05,0.000000000000000000e+00,-8.291145547900669044e-13
2.160000000000000000e+03,2.236843630196912791e+00,1.253068288449512191e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.703820701801927215e-05,0.000000000000000000e+00,-8.295586439999169670e-13
2.161000000000000000e+03,2.236718333515367974e+00,1.252966815411383594e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.715259160114334278e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.162000000000000000e+03,2.236593047013642810e+00,1.252865017293386374e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.707320689941933722e-05,0.000000000000000000e+00,-8.286704655802168418e-13
2.163000000000000000e+03,2.236467770684321010e+00,1.252763293169409430e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.673898147394603858e-05,0.000000000000000000e+00,-8.339995360984175932e-13
2.164000000000000000e+03,2.236342504520147934e+00,1.252661641752112571e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.775466423162164000e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.165000000000000000e+03,2.236217248513916456e+00,1.252560062306371218e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.684961985557909030e-05,0.000000000000000000e+00,-8.326672684688674053e-13
2.166000000000000000e+03,2.236092002658486066e+00,1.252458554297174967e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.692896255652592122e-05,0.000000000000000000e+00,-8.331113576787174679e-13
2.167000000000000000e+03,2.235966766946759332e+00,1.252357117295220415e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.654155663752513193e-05,0.000000000000000000e+00,-8.304468224196170922e-13
2.168000000000000000e+03,2.235841541371664132e+00,1.252255750936773725e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.694341141064336297e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.169000000000000000e+03,2.235716325926173642e+00,1.252154454902856655e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.687917863330713330e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.170000000000000000e+03,2.235591120603284576e+00,1.252053228907059040e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.769416898374044970e-05,0.000000000000000000e+00,-8.304468224196170922e-13
2.171000000000000000e+03,2.235465925396016740e+00,1.251952072687794338e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.755646805202073802e-05,0.000000000000000000e+00,-8.295586439999169670e-13
2.172000000000000000e+03,2.235340740297413475e+00,1.251850986003069709e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.710031290354201077e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.173000000000000000e+03,2.235215565300549656e+00,1.251749968626783463e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.731689040373482838e-05,0.000000000000000000e+00,-8.335554468885675306e-13
2.174000000000000000e+03,2.235090400398516586e+00,1.251649020346016995e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.725308484187428496e-05,0.000000000000000000e+00,-8.322231792590173427e-13
2.175000000000000000e+03,2.234965245584421112e+00,1.251548140958975888e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.750239472796523169e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.176000000000000000e+03,2.234840100851393618e+00,1.251447330273406430e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.706071715984565829e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.177000000000000000e+03,2.234714966192580921e+00,1.251346588105332793e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.684501138989083662e-05,0.000000000000000000e+00,-8.339995360984175932e-13
2.178000000000000000e+03,2.234589841601150706e+00,1.251245914278045746e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.719425697949875816e-05,0.000000000000000000e+00,-8.362199821476679062e-13
2.179000000000000000e+03,2.234464727070294199e+00,1.251145308621272692e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.738951894853336545e-05,0.000000000000000000e+00,-8.308909116294671549e-13
2.180000000000000000e+03,2.234339622593193742e+00,1.251044770970490558e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.774622524946569535e-05,0.000000000000000000e+00,-8.339995360984175932e-13
2.181000000000000000e+03,2.234214528163076974e+00,1.250944301166352526e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.717491381578272993e-05,0.000000000000000000e+00,-8.339995360984175932e-13
2.182000000000000000e+03,2.234089443773175088e+00,1.250843899054192819e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.709275309269516730e-05,0.000000000000000000e+00,-8.304468224196170922e-13
2.183000000000000000e+03,2.233964369416722384e+00,1.250743564483616603e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.746645276713870742e-05,0.000000000000000000e+00,-8.348877145181177184e-13
2.184000000000000000e+03,2.233839305086994909e+00,1.250643297308133800e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.724275846640294311e-05,0.000000000000000000e+00,-8.317790900491672801e-13
2.185000000000000000e+03,2.233714250777254939e+00,1.250543097384843852e-04,1.920000000000000000e+02,3.840000000000000000e+02,0.000000000000000000e+00,5.208333304381085327e-03,5.208333333333333044e-03,1.676543087479576247e-05,0.000000000000000000e+00,-8.331113576787174679e-13
